"id","inspectorate","province","date","calculate_natsum","calculate_aqusum","calculate_totalsum","calculate_sumpro","fisher_fishermen","fisher_fisherwomen","fisher_fishfarmer","fisher_fishfarmerwomen","fisher_pond","fisher_pondsize","fisher_processor","fisher_processwomen","xformidstring","uuid","status","geolocation","calculatepatrol_sumcrime","calculatepatrol_sumexhibit","calculatepatrol_sumenforce","calculate001_sumcrime","calculate001_sumexhibit","calculate001_sumenforce","law_enforcement","law_amount","calculate_sumnatural","calculate_sumaqualculture","calculate_totalnaturalaqaulculture","calculate_sumprocessing"
483428101,2,"12","2023-09-22",8,650,658,105,0,0,65,10,166,103,11,5,"aLQEf7RcyAYyquCRdDCr4J","855f5e10-a91a-4d37-85e3-29b74951e858","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483441558,5,"7","2023-08-22",2630,378,3008,158,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","6fe71679-9983-4e39-9c4a-ba9c7c0e9290","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483539896,1,"25","2023-09-22",43,293,336,3,1534,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3d64c872-452b-432a-b2ad-5702330da5d1","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483669569,3,"2","2023-09-22",3500,205,3705,429,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","608abaff-99f1-4bae-8aff-f12ca53cc0f3","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484637654,4,"6","2023-09-29",2386,745,3131,169,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","513dae36-78ad-44f0-92be-f80f23084b9a","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484827500,5,"9","2023-09-22",1053,70,1123,44,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0031b2a3-d04e-43bb-9b9a-f1b17e8d975b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484846724,5,"9","2023-09-29",1056,267,1323,43,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0eda6da5-c5d7-4e1a-9d05-28a3a4cd94e9","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
485270457,1,"16","2023-09-29",23,3,26,1,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","4c03c23c-1996-4f17-b75c-b82181991614","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485273372,3,"4","2023-09-29",604,106,710,103,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b807a589-8350-4a5d-84f3-e35e27082bb8","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485278957,2,"21","2023-09-29",530,333,863,43,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","fb5d6d58-d456-47cd-a396-bae18b1dc1a5","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485311284,2,"12","2023-09-29",10,800,810,102,0,0,65,10,166,103,11,5,"aLQEf7RcyAYyquCRdDCr4J","0b89cd0d-5c10-4cdb-a581-9ff420791392","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485330273,2,"20","2023-09-29",127,19,146,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","40315149-6ce2-4531-9017-166668b16ab1","submitted_via_web","null, null",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
485337365,4,"17","2023-09-29",1150,660,1810,90,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","51dfb638-ad9f-4679-9821-3abede9f79cc","submitted_via_web","null, null",9,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
485342652,1,"19","2023-09-29",33,0,33,10,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","206f4224-4962-49c4-8876-18175fceeffa","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485354293,1,"25","2023-09-29",49,304,353,3,1428,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5adc823c-d8e6-41c9-8250-00fa01da7d63","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485389014,1,"11","2023-09-29",17,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ac2661bf-f576-407b-a4ff-1c553e6843b2","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485497946,1,"3","2023-09-26",559,1782,2341,1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b8e9aff9-1474-410d-80ab-bde0c1bcbaee","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485650866,3,"24","2023-09-29",4,3,7,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","43366350-ddea-49db-afe2-4dcbbe304a0a","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485831464,1,"10","2023-09-29",140,75,215,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","b7d4d24c-d6dd-4756-b681-a74519b1bdce","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486008831,4,"1","2023-09-30",228,81,309,4,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ce0f796a-df4f-46be-8aed-799dc03c059c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487085521,1,"3","2023-10-03",559,173,732,1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c02fe05d-4bb6-420f-8d90-591c94323f22","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487321902,1,"16","2023-10-06",23,4,27,1,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","7d9254cc-2c1b-49d2-b07c-5f63993d018b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488246876,3,"24","2023-10-06",13,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","42bcac21-afb1-4ab1-ad40-963c5c722550","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488248292,5,"9","2023-10-06",1050,147,1197,44,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","d546e730-0526-4d87-8ceb-b5aa5a77ceae","submitted_via_web","null, null",2,203,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
488251357,3,"4","2023-10-06",600,83,683,109,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5e089225-a2c9-4f15-90e2-994bc5261a9c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488253677,2,"20","2023-10-06",160,150,310,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ed9d96cc-d4a9-4667-947c-d73127e27149","submitted_via_web","null, null",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
488253997,4,"1","2023-10-07",206,102,308,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","745f4162-0afd-4503-afd7-fa8340f90589","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488276211,4,"17","2023-10-06",1700,464,2164,110,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","52018314-a807-441c-b5b1-84b6955bf034","submitted_via_web","null, null",5,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
488318892,1,"19","2023-10-06",51,0,51,12,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e1a2beaf-154e-4cae-ba3d-6d46e5a582aa","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488624052,3,"5","2023-09-22",99,0,99,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","77c29621-98c9-4164-87f9-2aa1453d285c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488624413,3,"5","2023-09-29",120,0,120,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c5c0fb6f-33c8-4f47-a8ee-2fa79bbd7d9e","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488624692,3,"5","2023-10-06",110,0,110,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","3fe04576-f3fe-4131-943b-f303398d1aa3","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488644975,1,"10","2023-10-06",111,67,178,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","96b371ed-095e-4907-a2ea-b8f89ceb5b47","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489397975,4,"13","2023-10-05",118,1375,1493,2625,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","800c1bb1-de06-4021-beef-67919da7fb65","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
489398390,4,"13","2023-10-12",118,1375,1493,2625,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","5066a678-36cb-474e-bcf4-f637516ac252","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
489398905,4,"13","2023-10-19",118,1375,1493,2625,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","c9eded34-833b-4a54-9266-15492b0c471a","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
489399284,4,"13","2023-10-26",118,1375,1493,2625,4034,394,170,0,120,0,135,0,"aLQEf7RcyAYyquCRdDCr4J","c6467367-2ef0-4b56-aaa5-1083a5a09f64","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
489408377,3,"15","2023-08-11",156,158,314,7,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","078fff8e-d4cd-4b1f-abdd-7af16e4b3a42","submitted_via_web","null, null",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
489473745,4,"6","2023-10-06",2062,1000,3062,250,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0d9f7583-f036-4f4f-804d-0481571f33d7","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489562770,1,"25","2023-10-06",39,291,330,3,1232,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","75b26ef5-2d6f-41d7-83d9-f18da3c1674c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489928342,3,"15","2023-09-08",75,175,250,9,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","50a3a1fc-2fc4-479f-86b8-b9521fda6c0a","submitted_via_web","null, null",7,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
489930080,3,"15","2023-09-15",75,175,250,11,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","140099a0-648e-4f0e-8894-6beeca07b855","submitted_via_web","null, null",7,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
489930690,3,"15","2023-09-22",75,175,250,8,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1d9e227d-909d-41db-b0a8-86e60db64330","submitted_via_web","null, null",3,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
489931761,3,"15","2023-09-29",75,175,250,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e2161613-eab6-493c-8e4b-9ce63fe7ded0","submitted_via_web","null, null",6,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
489937474,3,"15","2023-10-06",562,340,902,11,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","7d39c1bc-703d-4d9e-971c-bdd659eda3a3","submitted_via_web","null, null",4,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
489939645,3,"15","2023-10-13",563,340,903,9,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","8c4d3e7e-31f3-4cfd-8ef0-ba5c95999f26","submitted_via_web","null, null",2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
489977300,5,"23","2023-09-22",753,3,756,26,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1657090c-b533-4b4e-ae0c-e07d915ee5cd","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490076235,1,"11","2023-10-06",9,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c11a8103-7776-4938-9e04-aa7fadc4b1c5","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490147149,1,"3","2023-10-10",544,170,714,1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","bcd51e7a-613d-49ab-a794-89b28afcbd10","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490426970,4,"6","2023-10-12",2800,1000,3800,218,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","cdf84e0a-0b54-4f7f-a6a3-83d49624d054","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490462673,5,"23","2023-09-29",207,5,212,99,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","2c7e3076-09d4-4fc2-a6d1-d9060918f3ae","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490581171,5,"23","2023-10-06",157,4,161,14,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","f358418e-7903-4399-9c5a-404c8eea0696","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491112578,1,"16","2023-10-13",21,3,24,1,18000,5000,286,20,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","94d38259-edb9-4416-af6d-0c5ecb64b45b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491318937,2,"20","2023-10-13",0,165,165,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","743b2b72-eb20-49cd-955b-dbb842fcd6de","submitted_via_web","null, null",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
491341095,3,"4","2023-10-13",635,114,749,76,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5d6602ca-f2e6-47dc-bb14-5cdf500784a7","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491415875,5,"9","2023-10-13",1053,100,1153,45,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c2734cf0-0371-4472-9fc0-ff4903fd7867","submitted_via_web","null, null",2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
491983207,5,"23","2023-10-13",111,3,114,19,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","fc88e4ab-1009-44cc-9624-f17957eb87de","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492294322,3,"24","2023-10-13",13,3,16,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5440d6d8-06a7-40f8-8af5-e990c95fbeb2","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492299065,2,"21","2023-10-06",528,191,719,47,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","98d28b5c-1105-4a55-9be1-2cad5f49986d","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492306422,2,"12","2023-10-06",8,810,818,137,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","5312ef76-548f-4d51-823c-302addffde11","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492309719,2,"12","2023-10-16",10,880,890,127,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","e907bfc0-56a4-418c-a060-e86cc2bc44df","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492340186,4,"1","2023-10-14",304,110,414,8,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","23c5677c-98ef-4e41-8cae-1a49dcdfa9c2","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492379568,1,"10","2023-10-13",120,63,183,5,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5c1c4337-fa8e-4961-b376-03bbf43472b0","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492789466,1,"25","2023-10-13",385,298,683,3,1875,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","c40a033f-44c3-406c-8f7a-beacb18e29ea","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492795959,4,"17","2023-10-13",1620,454,2074,110,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","44893c2f-1bbb-44e2-abc3-45e128b7efd6","submitted_via_web","null, null",3,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
492800090,3,"2","2024-01-18",6150,0,6150,1033,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","9030dfb3-a2c8-4edd-a06b-aa7521e45370","submitted_via_web","null, null",27,9871,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
492802124,3,"2","2023-10-13",0,0,0,0,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","4b568810-44b5-400b-9b19-395385e3cd4a","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492802192,3,"2","2023-10-06",0,0,0,0,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","223b01e3-a18f-4072-ab83-df10a120cd7b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492869474,1,"19","2023-10-13",84,0,84,12,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4f94d9e7-8ec1-4a70-9096-3852c1d63ade","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492890552,1,"11","2023-10-13",12,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","1f2ab250-9f13-4c4d-a347-0e9f423ec258","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493280886,2,"21","2023-10-13",421,183,604,32,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","29536d76-ab45-451d-adcf-d63040343912","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493413958,1,"3","2023-10-17",543,172,715,2,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","5ad2cda8-f1b9-4ee5-86f3-aa7958fb6b77","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493753998,4,"6","2023-10-20",1702,1030,2732,210,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","0b661f1e-6285-4869-b372-6651163d315b","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493839920,4,"17","2023-10-20",1531,574,2105,98,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a457ed87-8e81-474c-9623-eb24e9f74467","submitted_via_web","null, null",3,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
494219510,3,"24","2023-10-20",7,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ebdd50ec-00aa-4d71-a69a-e0bd0fcaf663","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494219525,3,"4","2023-10-20",363,79,442,81,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","ccd55fe6-8156-4d3e-b983-9c23d62e15d0","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494228443,2,"20","2023-10-20",0,186,186,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","79a09ff7-a68d-4a1f-85ad-4cccca6e3451","submitted_via_web","null, null",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
494270254,1,"16","2023-10-20",26,2,28,1,18000,5000,286,100,300,30000,200,190,"aLQEf7RcyAYyquCRdDCr4J","08fa159a-3b83-4551-9a35-b8f5d6f55c16","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494299718,1,"19","2023-10-20",134,16,150,12,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","a79f9dad-3096-4e53-bd61-74ea8d1adb6c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494302794,5,"9","2023-10-20",902,141,1043,35,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9d00506e-aac6-4e34-99ac-2323eda9f60b","submitted_via_web","null, null",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
494582918,1,"10","2023-10-20",99,76,175,3,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","e50c257c-4007-4826-b9a6-0c1eeb53a781","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494908703,3,"2","2023-10-20",4300,35,4335,528,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","2c55b664-954c-4b4f-a0c9-c7b4b37759f8","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495155987,4,"1","2023-10-21",277,100,377,10,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","739e0b5f-f4cf-4434-be9c-1a83ef06b6b4","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495166803,2,"21","2023-10-20",492,249,741,38,49800,1350,9155,1373,23000,575,1950,1365,"aLQEf7RcyAYyquCRdDCr4J","1b774dae-9c1a-49ef-82ae-98c5ac826126","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495287906,1,"25","2023-10-20",389,307,696,3,1936,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","9d1dcf21-91b8-40b1-a74f-2cc25c652f4c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495591907,1,"11","2023-10-20",26,1,27,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","856aad10-1521-4171-a43d-288c73fd60dd","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495593726,4,"6","2023-10-27",3060,1050,4110,162,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","07e8d126-7e65-4176-9912-e849c9e43958","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495602918,2,"12","2023-10-20",7,660,667,125,0,0,0,0,0,0,0,0,"aLQEf7RcyAYyquCRdDCr4J","fb2a99c6-cc3e-40cf-9edf-86e3c71c174f","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495993474,5,"23","2023-10-20",81,7,88,28,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","4abfc9fc-cd87-4c6d-95b4-89d2aaecad15","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495998718,1,"3","2023-10-24",535,713,1248,1,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","cd295019-3da1-4e5f-98b1-4d1d9aa6d0cb","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496418339,1,"25","2023-10-27",437,312,749,3,1925,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","95e4a694-fee3-4bde-84f0-ea723600815c","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496509932,4,"17","2023-10-27",1790,431,2221,102,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","cf8bb192-083a-4ba9-a6ea-0541baa50f34","submitted_via_web","null, null",11,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
496876870,3,"4","2023-10-27",547,111,658,80,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","886f0b11-a272-4d80-963d-bac7b805ea52","submitted_via_web","null, null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496902217,2,"20","2023-10-27",269,163,432,0,NA,NA,NA,NA,NA,NA,NA,NA,"aLQEf7RcyAYyquCRdDCr4J","026f6a44-8cde-4189-b70d-58bbdcf28e36","submitted_via_web","null, null",NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
