"id","aqufishcatch_areaaqu","aqufishcatch_aqufishtype","aqufishcatch_aqucatch","aqufishcatch_aquprice","aqufishcatch_aqutype","date","province","uuid"
507662868,1,"30",49,4000,"ponds","2023-11-10",21,NA
507662868,1,"59",24,7000,"ponds","2023-11-10",21,NA
507662868,1,"6",98,8000,"ponds","2023-11-10",21,NA
507662868,1,"39",195,4000,"ponds pool","2023-11-10",21,NA
507662868,1,"8",24,5500,"ponds","2023-11-10",21,NA
507662868,1,"77",98,10000,"pool plastic","2023-11-10",21,NA
507668773,1,"30",47,5000,"ponds","2023-11-17",21,NA
507668773,1,"59",23,7000,"ponds","2023-11-17",21,NA
507668773,1,"6",93,8000,"ponds","2023-11-17",21,NA
507668773,1,"39",187,4000,"ponds pool","2023-11-17",21,NA
507668773,1,"8",23,8000,"ponds","2023-11-17",21,NA
507668773,1,"77",93,10000,"pool plastic","2023-11-17",21,NA
507770561,1,"75",440,12000,"ponds","2023-11-21",3,NA
507770561,1,"30",616,4300,"ponds batches","2023-11-21",3,NA
507770561,1,"59",724,7000,"ponds batches","2023-11-21",3,NA
508174444,1,"30",64,5000,"ponds","2023-11-24",21,NA
508174444,1,"59",32,7000,"ponds","2023-11-24",21,NA
508174444,1,"6",127,8000,"ponds","2023-11-24",21,NA
508174444,1,"39",254,4000,"ponds pool plastic","2023-11-24",21,NA
508174444,1,"8",32,8000,"ponds","2023-11-24",21,NA
508174444,1,"77",127,10000,"pool plastic","2023-11-24",21,NA
508176940,1,"30",53,5000,"ponds","2023-11-30",21,NA
508176940,1,"59",27,7000,"ponds","2023-11-30",21,NA
508176940,1,"6",106,8000,"ponds","2023-11-30",21,NA
508176940,1,"39",212,4000,"ponds pool plastic","2023-11-30",21,NA
508176940,1,"8",27,8000,"ponds","2023-11-30",21,NA
508176940,1,"77",106,10000,"pool plastic","2023-11-30",21,NA
508177518,1,"30",400,6500,"ponds","2023-11-24",12,NA
508177518,1,"59",170,7500,"batches","2023-11-24",12,NA
508179043,1,"30",600,6500,"ponds","2023-11-30",12,NA
508179043,1,"59",120,7500,"batches","2023-11-30",12,NA
508196806,1,"8",9,7000,"ponds batches","2023-11-24",4,NA
508196806,1,"39",13,4000,"ponds","2023-11-24",4,NA
508196806,1,"6",7,7000,"ponds batches","2023-11-24",4,NA
508196806,1,"888",6,9000,"ponds","2023-11-24",4,NA
508196806,1,"78",4,18000,"pool","2023-11-24",4,NA
508196806,1,"30",11,4000,"ponds batches","2023-11-24",4,NA
508196806,1,"59",6,7000,"ponds batches","2023-11-24",4,NA
508196806,1,"18",2,9000,"batches","2023-11-24",4,NA
508196806,1,"4",4,38000,"ponds batches","2023-11-24",4,NA
508196806,1,"24",4,8000,"ponds batches","2023-11-24",4,NA
508196806,1,"12",6,9000,"ponds","2023-11-24",4,NA
508196806,1,"42",4,6000,"ponds","2023-11-24",4,NA
508196806,1,"888",2,12000,"batches","2023-11-24",4,NA
508196806,1,"46",3,6000,"batches","2023-11-24",4,NA
508196806,1,"77",1,10000,"pool plastic","2023-11-24",4,NA
508201334,1,"6",50,12000,"ponds batches","2023-11-24",17,NA
508201334,1,"75",45,12000,"ponds batches","2023-11-24",17,NA
508201334,1,"8",65,10000,"ponds batches","2023-11-24",17,NA
508201334,1,"30",60,10000,"ponds batches","2023-11-24",17,NA
508201334,1,"24",70,13000,"ponds batches","2023-11-24",17,NA
508201334,1,"59",65,9000,"ponds batches","2023-11-24",17,NA
508201334,1,"39",60,12000,"ponds batches pool plastic","2023-11-24",17,NA
508201334,1,"90",54,12000,"ponds batches","2023-11-24",17,NA
508270503,2,"FM003",81,20000,"batches","2023-11-24",9,NA
508270503,2,"FM027",100,18000,"other","2023-11-24",9,NA
508270503,2,"999",20,1500,"pole","2023-11-24",9,NA
508280622,1,"888",5,7000,"ponds batches pool","2023-11-24",19,NA
508306291,1,"90",3,7000,"ponds pool plastic","2023-11-24",16,NA
508723698,1,"30",169,8000,"ponds","2023-11-25",20,NA
509189121,1,"90",40,10000,"ponds batches pool","2023-11-24",10,NA
509243135,1,"8",6,9000,"ponds","2023-11-30",14,NA
509243135,1,"39",99,6300,"ponds pool plastic","2023-11-30",14,NA
509243135,1,"6",11,8500,"ponds","2023-11-30",14,NA
509243135,1,"30",1336,5200,"ponds batches","2023-11-30",14,NA
509243135,1,"59",18,7500,"ponds batches","2023-11-30",14,NA
509243135,1,"24",2,7000,"ponds","2023-11-30",14,NA
509243135,1,"77",10,7500,"pool","2023-11-30",14,NA
509243135,1,"75",5,12300,"ponds","2023-11-30",14,NA
509243135,1,"46",5,6500,"ponds","2023-11-30",14,NA
509243135,1,"4",2,20000,"batches","2023-11-30",14,NA
509243135,1,"49",0,8000,"ponds","2023-11-30",14,NA
509243135,1,"888",2,7000,"ponds","2023-11-30",14,NA
509243135,1,"84",2,40000,"pool","2023-11-30",14,NA
510647064,1,"89",1250,10000,"ponds","2023-11-03",13,NA
510647413,1,"89",1250,10000,"ponds","2023-11-10",13,NA
510647680,1,"89",1250,10000,"ponds","2023-11-17",13,NA
510648024,1,"89",1250,10000,"ponds","2023-11-24",13,NA
510654361,1,"46",45,8000,"ponds","2023-11-17",18,NA
510654361,1,"24",38,12000,"ponds","2023-11-17",18,NA
510654361,2,"FM003",63,25000,"batches","2023-11-17",18,NA
510655684,1,"90",75,9500,"batches pool plastic","2023-11-24",25,NA
510655684,1,"75",18,10000,"batches","2023-11-24",25,NA
510655684,1,"39",2,5500,"plastic","2023-11-24",25,NA
510655684,1,"77",1,7500,"pool","2023-11-24",25,NA
510745866,1,"90",3,7000,"ponds pool plastic","2023-12-01",16,NA
511170014,1,"90",120,6000,"ponds","2023-11-30",1,NA
511170014,1,"77",1,7000,"plastic","2023-11-30",1,NA
511182347,1,"8",70,7000,"ponds batches","2023-12-01",4,NA
511182347,1,"39",40,4000,"ponds","2023-12-01",4,NA
511182347,1,"6",60,7000,"ponds batches","2023-12-01",4,NA
511182347,1,"888",5,9000,"ponds","2023-12-01",4,NA
511182347,1,"78",30,18000,"pool","2023-12-01",4,NA
511182347,1,"30",100,4000,"ponds batches","2023-12-01",4,NA
511182347,1,"59",40,7000,"ponds batches","2023-12-01",4,NA
511182347,1,"18",30,9000,"batches","2023-12-01",4,NA
511182347,1,"4",7,38000,"ponds batches","2023-12-01",4,NA
511182347,1,"24",7,8000,"ponds batches","2023-12-01",4,NA
511182347,1,"12",15,9000,"ponds","2023-12-01",4,NA
511182347,1,"42",23,6000,"ponds","2023-12-01",4,NA
511182347,1,"888",5,12000,"batches","2023-12-01",4,NA
511182347,1,"46",8,6000,"batches","2023-12-01",4,NA
511182347,1,"77",16,10000,"pool plastic","2023-12-01",4,NA
511200177,1,"30",688,8000,"ponds","2023-12-01",20,NA
511227118,1,"75",95,12000,"ponds batches","2023-12-01",17,NA
511227118,1,"8",85,10000,"ponds batches","2023-12-01",17,NA
511227118,1,"30",125,10000,"ponds batches","2023-12-01",17,NA
511227118,1,"24",90,12000,"ponds batches","2023-12-01",17,NA
511227118,1,"59",95,9000,"ponds batches","2023-12-01",17,NA
511227118,1,"39",145,12000,"ponds batches","2023-12-01",17,NA
511227118,1,"77",10,12000,"pool plastic","2023-12-01",17,NA
511360512,2,"FM003",3,20000,"batches","2023-12-01",9,NA
511360512,2,"FM027",31,18000,"other","2023-12-01",9,NA
511360512,2,"999",36,1500,"pole","2023-12-01",9,NA
511360512,2,"FM001",1,30000,"batches","2023-12-01",9,NA
511575924,1,"90",52,10000,"ponds batches plastic","2023-11-30",10,NA
512053382,1,"75",224,13000,"ponds","2023-12-05",3,NA
512053382,1,"30",290,4300,"ponds batches","2023-12-05",3,NA
512053382,1,"59",197,7200,"ponds batches","2023-12-05",3,NA
512067492,2,"FM046",87,25000,"field","2023-09-20",7,NA
512067492,2,"FM003",104,40000,"batches","2023-09-20",7,NA
512067492,2,"FM031",81,25000,"batches","2023-09-20",7,NA
512067492,2,"FM001",87,60000,"batches","2023-09-20",7,NA
512067492,2,"FM023",86,100000,"field","2023-09-20",7,NA
512365500,1,"90",7112,9600,"ponds batches","2023-11-30",8,NA
512477408,2,"FM046",134,25000,"field","2023-10-19",7,NA
512477408,2,"FM003",63,40000,"batches","2023-10-19",7,NA
512477408,2,"FM031",63,15000,"batches","2023-10-19",7,NA
512477408,2,"FM001",142,60000,"batches","2023-10-19",7,NA
512477408,2,"FM023",148,100000,"field","2023-10-19",7,NA
512610652,1,"30",0,8000,"ponds","2023-11-17",11,NA
512610652,1,"888",0,10000,"ponds pool plastic","2023-11-17",11,NA
512886048,1,"39",1,8000,"ponds","2023-11-24",11,NA
512886048,1,"30",0,8000,"ponds","2023-11-24",11,NA
512886048,1,"59",0,8000,"ponds","2023-11-24",11,NA
512890746,1,"30",0,8000,"ponds","2023-11-30",11,NA
513311508,1,"90",270,6000,"ponds","2023-12-07",1,NA
513311508,1,"77",2,7000,"plastic","2023-12-07",1,NA
513392255,1,"90",145,6000,"ponds","2023-12-14",1,NA
513392255,1,"77",2,7000,"plastic","2023-12-14",1,NA
513393227,1,"90",178,5000,"ponds","2023-12-21",1,NA
513394294,1,"90",452,6000,"ponds","2023-12-31",1,NA
513394294,1,"77",3,7000,"plastic","2023-12-31",1,NA
513778564,1,"888",0,0,"other","2023-11-17",5,NA
513780310,1,"90",0,0,"other","2023-11-24",5,NA
513780687,1,"888",0,0,"other","2023-12-01",5,NA
513781087,1,"888",0,0,"other","2023-12-08",5,NA
513851657,1,"90",2,7000,"ponds pool plastic","2023-12-08",16,NA
513854562,1,"8",8,7000,"ponds batches","2023-12-08",4,NA
513854562,1,"39",6,4000,"ponds","2023-12-08",4,NA
513854562,1,"6",6,7000,"ponds batches","2023-12-08",4,NA
513854562,1,"888",5,9000,"ponds","2023-12-08",4,NA
513854562,1,"78",4,18000,"field","2023-12-08",4,NA
513854562,1,"15",3,15000,"ponds","2023-12-08",4,NA
513854562,1,"30",7,4000,"ponds batches","2023-12-08",4,NA
513854562,1,"59",8,7000,"ponds batches","2023-12-08",4,NA
513854562,1,"18",3,9000,"batches","2023-12-08",4,NA
513854562,1,"4",3,38000,"ponds batches","2023-12-08",4,NA
513854562,1,"24",3,8000,"ponds batches","2023-12-08",4,NA
513854562,1,"12",2,9000,"ponds","2023-12-08",4,NA
513854562,1,"42",2,9000,"ponds","2023-12-08",4,NA
513854562,1,"888",2,12000,"batches","2023-12-08",4,NA
513854562,1,"46",3,6000,"batches","2023-12-08",4,NA
513854562,1,"77",2,10000,"pool plastic","2023-12-08",4,NA
513870413,1,"30",349,8000,"ponds","2023-12-08",20,NA
514086576,1,"90",65,10000,"ponds batches plastic","2023-12-08",10,NA
514120912,1,"8",11,6500,"ponds","2023-09-29",14,NA
514120912,1,"49",4,8000,"ponds","2023-09-29",14,NA
514120912,1,"39",144,4900,"ponds batches pool plastic","2023-09-29",14,NA
514120912,1,"6",12,8000,"ponds","2023-09-29",14,NA
514120912,1,"30",1309,5200,"ponds batches","2023-09-29",14,NA
514120912,1,"59",90,6600,"ponds batches","2023-09-29",14,NA
514120912,1,"24",11,7500,"ponds","2023-09-29",14,NA
514120912,1,"18",0,8000,"batches","2023-09-29",14,NA
514120912,1,"77",7,7000,"pool plastic","2023-09-29",14,NA
514120912,1,"75",10,12500,"ponds batches","2023-09-29",14,NA
514120912,1,"888",13,6500,"ponds field","2023-09-29",14,NA
514132068,1,"8",7,6500,"ponds batches","2023-10-31",14,NA
514132068,1,"39",123,4900,"ponds batches pool plastic","2023-10-31",14,NA
514132068,1,"6",10,8000,"ponds field","2023-10-31",14,NA
514132068,1,"30",1482,5200,"ponds batches","2023-10-31",14,NA
514132068,1,"59",36,7500,"ponds batches","2023-10-31",14,NA
514132068,1,"24",1,7000,"ponds","2023-10-31",14,NA
514132068,1,"77",9,6800,"pool plastic","2023-10-31",14,NA
514132068,1,"75",13,12300,"ponds batches","2023-10-31",14,NA
514132068,1,"18",0,8000,"batches","2023-10-31",14,NA
514132068,1,"46",5,7000,"ponds","2023-10-31",14,NA
514132068,1,"888",7,6500,"ponds","2023-10-31",14,NA
514132068,1,"49",0,8000,"ponds","2023-10-31",14,NA
514339375,1,"888",5,7000,"ponds batches pool","2023-12-01",19,NA
514339747,1,"75",200,9000,"ponds batches","2023-12-08",6,NA
514339747,1,"39",470,5000,"ponds","2023-12-08",6,NA
514339747,1,"30",800,5000,"ponds","2023-12-08",6,NA
514339747,1,"8",450,8000,"ponds","2023-12-08",6,NA
514339747,1,"6",400,7000,"ponds","2023-12-08",6,NA
514339747,1,"77",10,6000,"pool plastic","2023-12-08",6,NA
514339747,1,"78",10,9000,"pool","2023-12-08",6,NA
514340125,1,"888",5,7000,"ponds batches pool","2023-12-08",19,NA
514629154,1,"89",2,8000,"ponds","2023-12-08",13,NA
514629325,1,"89",2,10000,"ponds","2023-12-15",13,NA
514629438,1,"89",2,10000,"ponds","2023-12-22",13,NA
514629560,1,"89",2,10000,"ponds","2023-12-29",13,NA
514642601,1,"75",200,9000,"ponds","2023-12-15",6,NA
514642601,1,"39",490,5000,"ponds","2023-12-15",6,NA
514642601,1,"30",830,5000,"ponds","2023-12-15",6,NA
514642601,1,"8",500,8000,"ponds","2023-12-15",6,NA
514642601,1,"6",500,7000,"ponds","2023-12-15",6,NA
514642601,1,"77",10,6000,"ponds","2023-12-15",6,NA
514642601,1,"78",10,9000,"ponds","2023-12-15",6,NA
514679325,1,"888",1,10000,"ponds","2023-12-01",23,NA
514679325,1,"49",0,12000,"ponds","2023-12-01",23,NA
514679325,1,"888",0,10000,"ponds","2023-12-01",23,NA
514679325,1,"39",2,8000,"ponds","2023-12-01",23,NA
514679325,1,"6",1,12000,"ponds","2023-12-01",23,NA
514679325,1,"30",0,10000,"ponds","2023-12-01",23,NA
514679325,1,"77",1,12000,"pool","2023-12-01",23,NA
514679325,2,"FM003",2,12000,"batches","2023-12-01",23,NA
514679325,2,"FM023",1,35000,"ponds","2023-12-01",23,NA
514713733,1,"30",50,6000,"ponds batches","2023-11-10",15,NA
514713733,1,"46",22,7000,"ponds","2023-11-10",15,NA
514713733,1,"39",80,6000,"ponds batches","2023-11-10",15,NA
514713733,1,"8",80,7000,"ponds","2023-11-10",15,NA
514713733,1,"49",50,6000,"ponds batches","2023-11-10",15,NA
514713733,1,"24",140,8000,"ponds batches","2023-11-10",15,NA
514713733,1,"75",150,10000,"ponds batches","2023-11-10",15,NA
514720113,1,"30",50,6000,"ponds batches","2023-11-17",15,NA
514720113,1,"46",22,7000,"ponds batches","2023-11-17",15,NA
514720113,1,"39",80,6000,"ponds batches","2023-11-17",15,NA
514720113,1,"8",80,7000,"ponds batches","2023-11-17",15,NA
514720113,1,"49",50,6000,"ponds batches","2023-11-17",15,NA
514720113,1,"67",140,8000,"ponds batches","2023-11-17",15,NA
514720113,1,"75",150,10000,"ponds batches","2023-11-17",15,NA
514723824,1,"30",50,6000,"ponds batches","2023-11-24",15,NA
514723824,1,"46",22,7000,"ponds batches","2023-11-24",15,NA
514723824,1,"39",80,6000,"ponds batches","2023-11-24",15,NA
514723824,1,"8",80,7000,"ponds batches","2023-11-24",15,NA
514723824,1,"49",50,6000,"ponds batches","2023-11-24",15,NA
514723824,1,"24",140,8000,"ponds batches","2023-11-24",15,NA
514723824,1,"75",150,11000,"ponds batches","2023-11-24",15,NA
514730056,1,"30",50,6000,"ponds batches","2023-11-30",15,NA
514730056,1,"46",22,7000,"ponds batches","2023-11-30",15,NA
514730056,1,"39",80,6000,"ponds batches","2023-11-30",15,NA
514730056,1,"8",80,7000,"ponds batches","2023-11-30",15,NA
514730056,1,"49",50,6000,"ponds batches","2023-11-30",15,NA
514730056,1,"24",140,8000,"ponds batches","2023-11-30",15,NA
514730056,1,"75",150,10000,"ponds batches","2023-11-30",15,NA
514730844,1,"888",0,10000,"ponds","2023-12-08",23,NA
514730844,1,"888",0,12000,"ponds","2023-12-08",23,NA
514730844,1,"888",0,10000,"ponds","2023-12-08",23,NA
514730844,1,"39",1,8000,"ponds","2023-12-08",23,NA
514730844,1,"6",1,12000,"ponds","2023-12-08",23,NA
514730844,1,"30",0,10000,"ponds","2023-12-08",23,NA
514730844,1,"77",1,12000,"pool","2023-12-08",23,NA
514730844,2,"FM003",2,12000,"batches","2023-12-08",23,NA
514730844,2,"FM023",0,35000,"ponds","2023-12-08",23,NA
515022678,1,"18",0,14000,"ponds","2023-11-24",24,NA
515022678,1,"6",0,12000,"ponds","2023-11-24",24,NA
515022678,1,"8",0,10000,"ponds","2023-11-24",24,NA
515022678,1,"39",0,9000,"ponds","2023-11-24",24,NA
515022678,1,"77",0,13000,"pool plastic","2023-11-24",24,NA
515022708,1,"39",1,10000,"ponds","2023-12-01",24,NA
515022708,1,"77",0,12000,"pool plastic","2023-12-01",24,NA
515022708,1,"18",0,14000,"ponds","2023-12-01",24,NA
515022708,1,"8",1,10000,"ponds","2023-12-01",24,NA
515022708,1,"6",1,12000,"ponds","2023-12-01",24,NA
515022734,1,"77",0,12000,"pool plastic","2023-12-08",24,NA
515022734,1,"8",0,11000,"ponds","2023-12-08",24,NA
515022734,1,"18",0,13000,"ponds","2023-12-08",24,NA
515022734,1,"39",0,10000,"ponds","2023-12-08",24,NA
515022734,1,"6",0,12000,"ponds","2023-12-08",24,NA
515022878,1,"39",1,9000,"ponds","2023-12-15",24,NA
515022878,1,"18",0,13000,"ponds","2023-12-15",24,NA
515022878,1,"8",1,10000,"ponds","2023-12-15",24,NA
515022878,1,"6",1,12000,"ponds","2023-12-15",24,NA
515022878,1,"77",0,12000,"pool plastic","2023-12-15",24,NA
515040251,1,"90",69,9500,"batches pool plastic soung","2023-12-08",25,NA
515040251,1,"75",25,10000,"batches","2023-12-08",25,NA
515040251,1,"39",2,5500,"plastic","2023-12-08",25,NA
515040251,1,"77",0,7500,"pool plastic","2023-12-08",25,NA
515080873,1,"30",367,5000,"ponds","2023-12-31",21,NA
515080873,1,"39",431,4000,"ponds pool plastic","2023-12-31",21,NA
515080873,1,"59",80,7000,"ponds","2023-12-31",21,NA
515080873,1,"6",175,10000,"ponds","2023-12-31",21,NA
515080873,1,"8",32,7000,"ponds","2023-12-31",21,NA
515080873,1,"77",510,10000,"pool plastic","2023-12-31",21,NA
515173889,1,"90",105,6000,"ponds","2023-10-31",1,NA
515239013,1,"30",342,5000,"ponds","2023-12-15",21,NA
515239013,1,"39",401,4000,"ponds pool plastic","2023-12-15",21,NA
515239013,1,"59",74,7000,"ponds","2023-12-15",21,NA
515239013,1,"6",163,10000,"ponds","2023-12-15",21,NA
515239013,1,"8",30,7000,"ponds","2023-12-15",21,NA
515239013,1,"77",475,10000,"pool plastic","2023-12-15",21,NA
515250835,1,"30",266,5000,"ponds","2023-12-22",21,NA
515250835,1,"39",312,4000,"ponds plastic soung","2023-12-22",21,NA
515250835,1,"59",58,7000,"ponds","2023-12-22",21,NA
515250835,1,"6",127,10000,"ponds","2023-12-22",21,NA
515250835,1,"8",23,7000,"ponds","2023-12-22",21,NA
515250835,1,"77",370,10000,"pool plastic","2023-12-22",21,NA
515261073,1,"30",291,5000,"ponds","2023-12-29",21,NA
515261073,1,"39",342,4000,"ponds pool plastic","2023-12-29",21,NA
515261073,1,"59",63,7000,"ponds","2023-12-29",21,NA
515261073,1,"6",139,10000,"ponds","2023-12-29",21,NA
515261073,1,"8",25,7000,"ponds","2023-12-29",21,NA
515261073,1,"77",405,10000,"pool plastic","2023-12-29",21,NA
515264783,1,"18",0,13000,"ponds","2023-11-17",24,NA
515264783,1,"6",0,12000,"ponds","2023-11-17",24,NA
515264783,1,"8",0,10000,"ponds","2023-11-17",24,NA
515264783,1,"39",0,9000,"ponds","2023-11-17",24,NA
515264783,1,"77",0,12000,"pool plastic","2023-11-17",24,NA
515292950,2,"FM001",0,30000,"batches","2023-12-08",9,NA
515292950,2,"FM003",4,20000,"batches","2023-12-08",9,NA
515292950,2,"FM023",1,4000,"ponds","2023-12-08",9,NA
515292950,2,"FM027",32,18000,"other","2023-12-08",9,NA
515292950,2,"999",38,1500,"pole","2023-12-08",9,NA
515428557,1,"888",0,10000,"ponds","2023-11-10",23,NA
515428557,1,"888",0,12000,"ponds","2023-11-10",23,NA
515428557,1,"888",0,10000,"ponds","2023-11-10",23,NA
515428557,1,"39",1,8000,"ponds","2023-11-10",23,NA
515428557,1,"6",1,12000,"ponds","2023-11-10",23,NA
515428557,1,"30",0,10000,"ponds","2023-11-10",23,NA
515428557,1,"77",1,12000,"pool","2023-11-10",23,NA
515428557,2,"FM003",2,12000,"batches","2023-11-10",23,NA
515428557,2,"FM023",0,35000,"ponds","2023-11-10",23,NA
515432037,1,"46",15,8000,"ponds","2023-11-24",18,NA
515432037,1,"24",20,15000,"ponds","2023-11-24",18,NA
515432037,1,"3",125,15000,"ponds","2023-11-24",18,NA
515432037,2,"FM023",15,40000,"soung","2023-11-24",18,NA
515432037,2,"FM046",25,28000,"ponds","2023-11-24",18,NA
515432037,2,"FM003",35,25000,"batches","2023-11-24",18,NA
515432089,1,"46",15,8000,"ponds","2023-11-30",18,NA
515432089,1,"24",20,15000,"ponds","2023-11-30",18,NA
515432089,1,"3",78,15000,"ponds","2023-11-30",18,NA
515432089,2,"FM023",38,40000,"soung","2023-11-30",18,NA
515432089,2,"FM046",63,28000,"ponds","2023-11-30",18,NA
515432089,2,"FM003",88,25000,"batches","2023-11-30",18,NA
515439227,1,"888",0,10000,"ponds","2023-11-17",23,NA
515439227,1,"888",0,12000,"ponds","2023-11-17",23,NA
515439227,1,"888",0,10000,"ponds","2023-11-17",23,NA
515439227,1,"39",1,8000,"ponds","2023-11-17",23,NA
515439227,1,"6",0,12000,"ponds","2023-11-17",23,NA
515439227,1,"30",0,10000,"ponds","2023-11-17",23,NA
515439227,1,"77",0,12000,"ponds","2023-11-17",23,NA
515439227,2,"FM003",1,14000,"ponds","2023-11-17",23,NA
515439227,2,"FM023",0,35000,"ponds","2023-11-17",23,NA
515442538,1,"46",25,8000,"ponds","2023-12-08",18,NA
515442538,1,"3",75,12000,"ponds","2023-12-08",18,NA
515442538,1,"24",38,15000,"ponds","2023-12-08",18,NA
515442538,2,"FM023",25,35000,"soung","2023-12-08",18,NA
515442538,2,"FM003",63,25000,"batches","2023-12-08",18,NA
515443011,1,"75",225,12000,"ponds","2023-11-28",3,NA
515443011,1,"30",294,4300,"ponds batches","2023-11-28",3,NA
515443011,1,"59",189,7000,"ponds batches","2023-11-28",3,NA
515446404,1,"59",402,7000,"ponds batches","2023-12-12",3,NA
515446404,1,"75",544,12000,"ponds","2023-12-12",3,NA
515446404,1,"30",826,4200,"ponds batches","2023-12-12",3,NA
515464647,1,"30",240,6500,"ponds","2023-12-08",12,NA
515464647,1,"59",70,7500,"batches","2023-12-08",12,NA
515467346,1,"30",230,6500,"ponds","2023-12-15",12,NA
515467346,1,"59",60,7500,"batches","2023-12-15",12,NA
515509850,1,"888",1,10000,"ponds","2023-11-24",23,NA
515509850,1,"888",0,12000,"ponds","2023-11-24",23,NA
515509850,1,"888",0,10000,"ponds","2023-11-24",23,NA
515509850,1,"39",2,8000,"ponds","2023-11-24",23,NA
515509850,1,"6",1,12000,"ponds","2023-11-24",23,NA
515509850,1,"30",0,10000,"ponds","2023-11-24",23,NA
515509850,1,"77",1,12000,"pool","2023-11-24",23,NA
515509850,2,"FM003",1,14000,"ponds","2023-11-24",23,NA
515509850,2,"FM023",0,35000,"ponds","2023-11-24",23,NA
515520608,1,"30",350,6000,"ponds batches","2023-12-08",15,NA
515520608,1,"46",250,8000,"ponds batches","2023-12-08",15,NA
515520608,1,"39",150,7000,"ponds batches","2023-12-08",15,NA
515520608,1,"6",250,9000,"ponds pool","2023-12-08",15,NA
515520608,1,"8",250,7500,"ponds pool","2023-12-08",15,NA
515520608,1,"49",200,8000,"ponds pool","2023-12-08",15,NA
